ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
49636,0.087,0.000,0.170,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:872(get_siblings)
1157,0.016,0.000,0.105,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:980(_combine_masks)
83163,0.113,0.000,0.194,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:1277(is_math_text)
112694,0.085,0.000,0.253,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:1290(_to_unmasked_float_array)
25158,0.006,0.000,0.006,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:1586(<lambda>)
17212,0.021,0.000,0.062,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:1628(safe_first_element)
3886,0.005,0.000,0.016,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:1650(sanitize_sequence)
344013,0.649,0.000,0.649,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:1697(<dictcomp>)
344013,1.313,0.000,2.744,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:1658(normalize_kwargs)
87604,0.044,0.000,0.059,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:1766(_str_equal)
18513,0.013,0.000,0.017,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:1777(_str_lower_equal)
9791,0.011,0.000,0.025,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:1810(method)
741674,1.050,0.000,1.384,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:1981(_setattr_cm)
1573,0.003,0.000,0.003,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:2026(__init__)
1572,0.004,0.000,0.006,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:2038(add)
22,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:2109(<genexpr>)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:2106(_pformat_subprocess)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:2146(_backend_module_name)
17212,0.014,0.000,0.025,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:2277(_unpack_to_numpy)
21,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/shlex.py:315(quote)
1572,0.015,0.000,1.350,0.001,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/openpifpaf/transforms/compose.py:8(__call__)
1572,0.004,0.000,0.017,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/openpifpaf/transforms/annotations.py:13(normalize_annotations)
1572,0.012,0.000,0.042,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/openpifpaf/transforms/annotations.py:32(__call__)
3144,0.011,0.000,1.293,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/openpifpaf/transforms/image.py:18(__call__)
25152,0.152,0.000,1.230,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/torchvision/models/shufflenetv2.py:28(channel_shuffle)
1572,0.003,0.000,0.003,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/torchvision/transforms/functional_tensor.py:9(_is_tensor_a_torch_image)
1572,0.003,0.000,0.005,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/torchvision/transforms/functional_tensor.py:13(_assert_image_tensor)
1572,0.062,0.000,0.311,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/torchvision/transforms/functional_tensor.py:917(normalize)
1572,0.001,0.000,0.001,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/torchvision/transforms/functional.py:112(_is_numpy)
1572,0.059,0.000,0.920,0.001,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/torchvision/transforms/functional.py:122(to_tensor)
1572,0.014,0.000,0.338,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/torchvision/transforms/functional.py:337(normalize)
1572,0.002,0.000,0.002,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/torchvision/transforms/functional_pil.py:16(_is_pil_image)
1572,0.004,0.000,0.924,0.001,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/torchvision/transforms/transforms.py:127(__call__)
1572,0.004,0.000,0.342,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/torchvision/transforms/transforms.py:262(forward)
3144,0.013,0.000,0.026,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/torchvision/utils.py:538(_log_api_usage_once)
1588,0.001,0.000,0.001,0.000,{method 'pixel_access' of 'ImagingCore' objects}
1580,0.041,0.000,0.041,0.000,{built-in method PIL._imaging.fill}
8,0.000,0.000,0.000,0.000,{built-in method PIL._imaging.jpeg_encoder}
1580,0.004,0.000,0.004,0.000,{built-in method PIL._imaging.raw_decoder}
1572,0.002,0.000,0.002,0.000,{built-in method PIL._imaging.raw_encoder}
1580,0.037,0.000,0.037,0.000,{method 'decode' of 'ImagingDecoder' objects}
1580,0.002,0.000,0.002,0.000,{method 'setimage' of 'ImagingDecoder' objects}
3144,0.043,0.000,0.043,0.000,{method 'encode' of 'ImagingEncoder' objects}
8,0.000,0.000,0.000,0.000,{method 'cleanup' of 'ImagingEncoder' objects}
8,0.013,0.002,0.013,0.002,{method 'encode_to_file' of 'ImagingEncoder' objects}
1580,0.002,0.000,0.002,0.000,{method 'setimage' of 'ImagingEncoder' objects}
8,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/_util.py:5(is_path)
3160,0.007,0.000,0.007,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:511(__init__)
1572,0.002,0.000,0.002,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:524(__getattr__)
3152,0.002,0.000,0.002,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:530(width)
3152,0.002,0.000,0.002,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:534(height)
12608,0.002,0.000,0.002,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:538(size)
1580,0.007,0.000,0.010,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:542(_new)
8,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:608(_ensure_mutable)
1572,0.007,0.000,0.119,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:686(__array_interface__)
1572,0.016,0.000,0.099,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:725(tobytes)
1580,0.008,0.000,0.060,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:803(frombytes)
1588,0.003,0.000,0.005,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:831(load)
1572,0.002,0.000,0.002,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:1308(getbands)
8,0.000,0.000,0.018,0.002,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:2347(save)
4740,0.005,0.000,0.007,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:2876(_check_size)
1580,0.010,0.000,0.067,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:2897(new)
1580,0.007,0.000,0.136,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:2936(frombytes)
1580,0.006,0.000,0.146,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:2974(frombuffer)
1580,0.025,0.000,0.224,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:3031(fromarray)
5,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:3407(register_open)
5,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:3423(register_mime)
5,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:3434(register_save)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:3445(register_save_all)
11,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:3457(register_extension)
2,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:3468(register_extensions)
3,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:3489(register_decoder)
33,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/ImageMode.py:25(__init__)
3144,0.003,0.000,0.003,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/ImageMode.py:36(getmode)
1580,0.007,0.000,0.013,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:394(_getdecoder)
1580,0.005,0.000,0.009,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/PIL/Image.py:417(_getencoder)
3144,0.006,0.000,0.016,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/torch/jit/_trace.py:1017(is_tracing)
6288,0.009,0.000,0.072,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/torch/_ops.py:437(__call__)
6292,0.013,0.000,0.015,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/getlimits.py:382(__new__)
37536,0.026,0.000,0.132,0.000,<__array_function__ internals>:2(ravel)
18768,0.012,0.000,0.074,0.000,<__array_function__ internals>:2(nonzero)
2314,0.003,0.000,0.009,0.000,<__array_function__ internals>:2(shape)
24712,0.030,0.000,0.961,0.000,<__array_function__ internals>:2(clip)
10439,0.009,0.000,0.120,0.000,<__array_function__ internals>:2(sum)
56572,0.064,0.000,0.768,0.000,<__array_function__ internals>:2(any)
29519,0.029,0.000,0.299,0.000,<__array_function__ internals>:2(all)
15754,0.014,0.000,0.126,0.000,<__array_function__ internals>:2(amax)
13430,0.012,0.000,0.126,0.000,<__array_function__ internals>:2(amin)
10,0.000,0.000,0.000,0.000,<__array_function__ internals>:2(prod)
50996,0.033,0.000,0.157,0.000,<__array_function__ internals>:2(ndim)
42164,0.031,0.000,0.168,0.000,<__array_function__ internals>:2(atleast_1d)
1157,0.002,0.000,0.007,0.000,<__array_function__ internals>:2(atleast_3d)
18768,0.015,0.000,0.248,0.000,<__array_function__ internals>:2(hstack)
46280,0.090,0.000,0.220,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/_ufunc_config.py:32(seterr)
46280,0.077,0.000,0.081,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/_ufunc_config.py:131(geterr)
23140,0.014,0.000,0.014,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/_ufunc_config.py:425(__init__)
23140,0.021,0.000,0.142,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/_ufunc_config.py:429(__enter__)
23140,0.023,0.000,0.122,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/_ufunc_config.py:434(__exit__)
1572,0.003,0.000,0.049,0.000,<__array_function__ internals>:2(moveaxis)
18768,0.013,0.000,0.169,0.000,<__array_function__ internals>:2(full_like)
122068,0.086,0.000,0.355,0.000,<__array_function__ internals>:2(copyto)
6288,0.009,0.000,0.012,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/numerictypes.py:230(obj2sctype)
7772,0.007,0.000,0.011,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/numerictypes.py:284(issubclass_)
3886,0.008,0.000,0.019,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/numerictypes.py:358(issubdtype)
6288,0.008,0.000,0.022,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/numerictypes.py:435(__getitem__)
20042,0.025,0.000,0.107,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/numeric.py:149(ones)
83258,0.093,0.000,0.386,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/numeric.py:289(full)
18768,0.003,0.000,0.003,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/numeric.py:353(_full_like_dispatcher)
18768,0.033,0.000,0.141,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/numeric.py:357(full_like)
3145,0.002,0.000,0.004,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/numeric.py:1385(<listcomp>)
3145,0.015,0.000,0.021,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/numeric.py:1335(normalize_axis_tuple)
1572,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/numeric.py:1394(_moveaxis_dispatcher)
1572,0.001,0.000,0.001,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/numeric.py:1460(<listcomp>)
1572,0.013,0.000,0.042,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/numeric.py:1398(moveaxis)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/numeric.py:1679(indices)
157563,0.130,0.000,0.627,0.000,<__array_function__ internals>:2(concatenate)
212250,0.173,0.000,0.854,0.000,<__array_function__ internals>:2(dot)
25185,0.024,0.000,0.034,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/pathlib.py:294(splitroot)
12593,0.060,0.000,0.360,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/pathlib.py:644(_parse_args)
12593,0.028,0.000,0.395,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/pathlib.py:664(_from_parts)
12592,0.022,0.000,0.032,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/pathlib.py:687(_format_parsed_parts)
12592,0.031,0.000,0.062,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/pathlib.py:704(__str__)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/pathlib.py:790(name)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/pathlib.py:798(suffix)
12593,0.034,0.000,0.436,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/pathlib.py:1019(__new__)
12593,0.008,0.000,0.008,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/pathlib.py:1029(_init)
18768,0.018,0.000,0.055,0.000,<__array_function__ internals>:2(empty_like)
8,0.000,0.000,0.000,0.000,{built-in method today}
8,0.000,0.000,0.000,0.000,{method 'strftime' of 'datetime.date' objects}
1157,0.001,0.000,0.009,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:1006(argsort)
1157,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:1002(_argsort_dispatcher)
6960,0.010,0.000,0.034,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:846(sort)
6960,0.002,0.000,0.002,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:842(_sort_dispatcher)
18768,0.041,0.000,0.191,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/shape_base.py:285(hstack)
18768,0.010,0.000,0.029,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/shape_base.py:218(_vhstack_dispatcher)
46241,0.023,0.000,0.040,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/shape_base.py:207(_arrays_for_stack_dispatcher)
1157,0.003,0.000,0.003,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/shape_base.py:139(atleast_3d)
1157,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/shape_base.py:135(_atleast_3d_dispatcher)
134644,0.127,0.000,2.168,0.000,<__array_function__ internals>:2(reshape)
29519,0.047,0.000,0.238,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2367(all)
29519,0.005,0.000,0.005,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2362(_all_dispatcher)
56572,0.086,0.000,0.557,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2268(any)
56572,0.011,0.000,0.011,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2263(_any_dispatcher)
10439,0.020,0.000,0.100,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2123(sum)
10439,0.002,0.000,0.002,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2118(_sum_dispatcher)
24712,0.036,0.000,0.898,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2046(clip)
24712,0.005,0.000,0.005,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2042(_clip_dispatcher)
